1610612739.0, 0.391, 0.237, 0.833, 15.0, 38.0, 17.0, 8.0, 3.0, 15.0, 15.0, 101.0, 0.0, 1610612738.0, 0.467, 0.367, 0.778, 12.0, 36.0, 24.0, 12.0, 5.0, 13.0, 24.0, 111.0, 1.0, 2
1610612755.0, 0.5, 0.4, 0.839, 2.0, 32.0, 20.0, 11.0, 7.0, 15.0, 23.0, 108.0, 0.0, 1610612738.0, 0.463, 0.259, 0.8, 11.0, 31.0, 16.0, 9.0, 5.0, 18.0, 23.0, 103.0, 1.0, 1
1610612752.0, 0.438, 0.361, 0.8, 8.0, 34.0, 18.0, 8.0, 6.0, 14.0, 21.0, 107.0, 0.0, 1610612738.0, 0.472, 0.378, 0.765, 12.0, 33.0, 23.0, 6.0, 3.0, 12.0, 20.0, 114.0, 1.0, 2
1610612744.0, 0.433, 0.348, 0.81, 12.0, 33.0, 27.0, 9.0, 8.0, 12.0, 25.0, 111.0, 0.0, 1610612738.0, 0.439, 0.366, 0.69, 11.0, 34.0, 20.0, 5.0, 2.0, 16.0, 19.0, 107.0, 1.0, 1
1610612749.0, 0.444, 0.306, 0.8, 11.0, 34.0, 22.0, 8.0, 3.0, 13.0, 14.0, 103.0, 0.0, 1610612738.0, 0.5, 0.426, 0.846, 7.0, 33.0, 31.0, 6.0, 5.0, 11.0, 15.0, 117.0, 1.0, 2
1610612756.0, 0.448, 0.368, 1.0, 14.0, 39.0, 25.0, 4.0, 9.0, 12.0, 21.0, 111.0, 0.0, 1610612738.0, 0.376, 0.154, 0.667, 15.0, 31.0, 13.0, 7.0, 6.0, 13.0, 17.0, 90.0, 1.0, 1
1610612746.0, 0.471, 0.438, 0.909, 9.0, 29.0, 20.0, 13.0, 7.0, 20.0, 18.0, 114.0, 0.0, 1610612738.0, 0.477, 0.313, 0.905, 14.0, 33.0, 26.0, 11.0, 3.0, 22.0, 21.0, 111.0, 1.0, 1
1610612747.0, 0.516, 0.296, 0.765, 13.0, 38.0, 25.0, 7.0, 4.0, 14.0, 21.0, 117.0, 0.0, 1610612738.0, 0.439, 0.303, 0.69, 7.0, 27.0, 27.0, 8.0, 4.0, 13.0, 16.0, 102.0, 1.0, 1
1610612757.0, 0.472, 0.276, 0.781, 9.0, 23.0, 22.0, 7.0, 2.0, 9.0, 21.0, 117.0, 0.0, 1610612738.0, 0.563, 0.568, 0.897, 12.0, 34.0, 26.0, 5.0, 7.0, 11.0, 21.0, 145.0, 1.0, 2
1610612762.0, 0.556, 0.529, 0.87, 9.0, 35.0, 26.0, 3.0, 3.0, 19.0, 27.0, 137.0, 0.0, 1610612738.0, 0.516, 0.359, 1.0, 5.0, 25.0, 23.0, 9.0, 3.0, 6.0, 22.0, 130.0, 1.0, 1
