'TEAM_ID', 'FGA', 'FG_PCT', 'FG3A', 'FG3_PCT', 'FTA', 'FT_PCT', 'OREB', 'DREB', 'AST', 'STL', 'BLK', 'TO', 'PF', 'PTS', 'HOME', 'TEAM_ID_O', 'FGA_O', 'FG_PCT_O', 'FG3A_O', 'FG3_PCT_O', 'FTA_O', 'FT_PCT_O', 'OREB_O', 'DREB_O', 'AST_O', 'STL_O', 'BLK_O', 'TO_O', 'PF_O', 'PTS_O', 'HOME_O'
1610612751.0, 70.0, 0.486, 12.0, 0.583, 28.0, 0.643, 10.0, 29.0, 23.0, 11.0, 7.0, 16.0, 27.0, 93.0, 0.0, 1610612748.0, 85.0, 0.388, 22.0, 0.364, 24.0, 0.708, 21.0, 27.0, 20.0, 6.0, 3.0, 15.0, 23.0, 91.0, 1.0, 1
1610612748.0, 78.0, 0.436, 14.0, 0.357, 21.0, 0.762, 5.0, 34.0, 19.0, 7.0, 7.0, 14.0, 24.0, 89.0, 0.0, 1610612766.0, 84.0, 0.357, 12.0, 0.333, 30.0, 0.733, 13.0, 36.0, 12.0, 7.0, 4.0, 18.0, 25.0, 86.0, 1.0, 1
1610612756.0, 80.0, 0.412, 17.0, 0.176, 22.0, 0.682, 13.0, 34.0, 24.0, 10.0, 9.0, 19.0, 23.0, 84.0, 0.0, 1610612748.0, 73.0, 0.384, 14.0, 0.357, 29.0, 0.724, 5.0, 29.0, 16.0, 13.0, 6.0, 18.0, 23.0, 82.0, 1.0, 1
1610612762.0, 72.0, 0.431, 16.0, 0.313, 19.0, 0.684, 9.0, 26.0, 23.0, 6.0, 6.0, 13.0, 24.0, 80.0, 0.0, 1610612748.0, 65.0, 0.477, 15.0, 0.333, 26.0, 0.769, 7.0, 28.0, 17.0, 6.0, 4.0, 15.0, 21.0, 87.0, 1.0, 2
1610612760.0, 71.0, 0.451, 16.0, 0.375, 18.0, 0.611, 9.0, 32.0, 15.0, 5.0, 6.0, 21.0, 18.0, 81.0, 0.0, 1610612748.0, 81.0, 0.407, 14.0, 0.286, 23.0, 0.739, 14.0, 29.0, 17.0, 12.0, 7.0, 13.0, 24.0, 87.0, 1.0, 2
1610612755.0, 73.0, 0.397, 16.0, 0.188, 33.0, 0.697, 10.0, 31.0, 13.0, 7.0, 6.0, 10.0, 18.0, 84.0, 0.0, 1610612748.0, 75.0, 0.427, 19.0, 0.526, 12.0, 0.667, 11.0, 34.0, 22.0, 5.0, 7.0, 16.0, 25.0, 82.0, 1.0, 1
1610612748.0, 74.0, 0.351, 11.0, 0.364, 27.0, 0.852, 15.0, 26.0, 12.0, 10.0, 4.0, 18.0, 24.0, 79.0, 0.0, 1610612766.0, 70.0, 0.429, 11.0, 0.273, 25.0, 0.8, 12.0, 29.0, 18.0, 10.0, 10.0, 19.0, 27.0, 83.0, 1.0, 2
1610612753.0, 79.0, 0.392, 11.0, 0.091, 28.0, 0.571, 15.0, 31.0, 8.0, 7.0, 4.0, 29.0, 27.0, 79.0, 0.0, 1610612748.0, 76.0, 0.5, 17.0, 0.471, 26.0, 0.808, 6.0, 32.0, 22.0, 12.0, 6.0, 21.0, 31.0, 105.0, 1.0, 2
1610612750.0, 83.0, 0.482, 12.0, 0.417, 22.0, 0.636, 11.0, 35.0, 29.0, 4.0, 7.0, 14.0, 25.0, 99.0, 0.0, 1610612749.0, 82.0, 0.402, 18.0, 0.333, 32.0, 0.75, 11.0, 34.0, 17.0, 10.0, 2.0, 11.0, 22.0, 96.0, 1.0, 1
1610612749.0, 83.0, 0.458, 20.0, 0.45, 29.0, 0.621, 16.0, 28.0, 31.0, 10.0, 3.0, 19.0, 35.0, 103.0, 0.0, 1610612765.0, 80.0, 0.438, 15.0, 0.4, 43.0, 0.744, 16.0, 30.0, 19.0, 8.0, 0.0, 13.0, 21.0, 108.0, 1.0, 2
1610612752.0, 68.0, 0.456, 17.0, 0.412, 32.0, 0.688, 7.0, 31.0, 19.0, 7.0, 2.0, 14.0, 17.0, 91.0, 0.0, 1610612749.0, 82.0, 0.488, 31.0, 0.452, 15.0, 0.733, 9.0, 27.0, 26.0, 4.0, 7.0, 13.0, 23.0, 105.0, 1.0, 2
1610612749.0, 91.0, 0.462, 12.0, 0.25, 20.0, 0.75, 13.0, 28.0, 18.0, 7.0, 3.0, 8.0, 19.0, 102.0, 0.0, 1610612765.0, 72.0, 0.514, 13.0, 0.538, 28.0, 0.607, 8.0, 35.0, 21.0, 4.0, 4.0, 15.0, 20.0, 98.0, 1.0, 1
1610612749.0, 75.0, 0.52, 11.0, 0.455, 30.0, 0.733, 10.0, 32.0, 22.0, 8.0, 7.0, 11.0, 21.0, 105.0, 0.0, 1610612766.0, 90.0, 0.411, 13.0, 0.538, 22.0, 0.773, 18.0, 29.0, 25.0, 6.0, 3.0, 12.0, 21.0, 98.0, 1.0, 1
1610612764.0, 77.0, 0.39, 21.0, 0.19, 33.0, 0.939, 13.0, 29.0, 19.0, 10.0, 9.0, 12.0, 22.0, 95.0, 0.0, 1610612749.0, 81.0, 0.469, 17.0, 0.588, 19.0, 0.789, 12.0, 29.0, 20.0, 6.0, 2.0, 16.0, 26.0, 101.0, 1.0, 2
1610612751.0, 80.0, 0.425, 13.0, 0.154, 19.0, 0.579, 10.0, 31.0, 24.0, 6.0, 8.0, 14.0, 21.0, 81.0, 0.0, 1610612749.0, 83.0, 0.53, 13.0, 0.462, 22.0, 0.955, 9.0, 36.0, 28.0, 6.0, 6.0, 10.0, 19.0, 115.0, 1.0, 2
1610612764.0, 86.0, 0.43, 15.0, 0.2, 24.0, 0.75, 13.0, 29.0, 26.0, 12.0, 6.0, 13.0, 14.0, 95.0, 0.0, 1610612749.0, 77.0, 0.494, 15.0, 0.533, 19.0, 0.789, 7.0, 34.0, 27.0, 5.0, 5.0, 16.0, 21.0, 99.0, 1.0, 2
1610612763.0, 76.0, 0.579, 11.0, 0.182, 32.0, 0.938, 9.0, 30.0, 32.0, 8.0, 4.0, 26.0, 19.0, 120.0, 0.0, 1610612749.0, 101.0, 0.495, 17.0, 0.412, 13.0, 0.769, 18.0, 18.0, 21.0, 13.0, 3.0, 19.0, 27.0, 117.0, 1.0, 1
1610612757.0, 66.0, 0.621, 10.0, 0.3, 43.0, 0.791, 7.0, 30.0, 32.0, 5.0, 6.0, 20.0, 24.0, 119.0, 0.0, 1610612749.0, 82.0, 0.488, 22.0, 0.591, 27.0, 0.815, 11.0, 19.0, 20.0, 9.0, 1.0, 13.0, 33.0, 115.0, 1.0, 1
1610612753.0, 88.0, 0.33, 17.0, 0.235, 20.0, 0.75, 15.0, 33.0, 18.0, 7.0, 1.0, 17.0, 19.0, 77.0, 0.0, 1610612749.0, 73.0, 0.438, 18.0, 0.389, 25.0, 0.72, 6.0, 40.0, 21.0, 7.0, 10.0, 16.0, 16.0, 89.0, 1.0, 2
1610612751.0, 75.0, 0.333, 9.0, 0.333, 38.0, 0.658, 14.0, 34.0, 18.0, 13.0, 2.0, 18.0, 26.0, 78.0, 0.0, 1610612749.0, 77.0, 0.364, 19.0, 0.105, 30.0, 0.733, 10.0, 38.0, 15.0, 13.0, 6.0, 17.0, 29.0, 80.0, 1.0, 2
1610612752.0, 79.0, 0.443, 11.0, 0.545, 31.0, 0.774, 16.0, 40.0, 10.0, 3.0, 5.0, 21.0, 30.0, 100.0, 0.0, 1610612749.0, 93.0, 0.366, 21.0, 0.333, 25.0, 0.88, 14.0, 27.0, 16.0, 6.0, 4.0, 8.0, 32.0, 97.0, 1.0, 1
1610612761.0, 82.0, 0.451, 14.0, 0.357, 21.0, 0.857, 10.0, 32.0, 17.0, 5.0, 2.0, 13.0, 24.0, 97.0, 0.0, 1610612749.0, 84.0, 0.452, 15.0, 0.4, 25.0, 0.88, 12.0, 26.0, 17.0, 6.0, 5.0, 10.0, 22.0, 104.0, 1.0, 2
1610612762.0, 76.0, 0.447, 18.0, 0.389, 32.0, 0.844, 12.0, 22.0, 26.0, 6.0, 5.0, 13.0, 31.0, 102.0, 0.0, 1610612749.0, 73.0, 0.438, 19.0, 0.368, 42.0, 0.952, 12.0, 28.0, 14.0, 8.0, 5.0, 13.0, 30.0, 111.0, 1.0, 2
1610612764.0, 80.0, 0.375, 6.0, 0.333, 35.0, 0.829, 12.0, 31.0, 24.0, 6.0, 3.0, 17.0, 27.0, 91.0, 0.0, 1610612749.0, 80.0, 0.425, 16.0, 0.375, 27.0, 0.926, 8.0, 32.0, 23.0, 10.0, 5.0, 13.0, 32.0, 99.0, 1.0, 2
1610612756.0, 79.0, 0.494, 18.0, 0.611, 22.0, 0.682, 9.0, 27.0, 26.0, 7.0, 7.0, 10.0, 21.0, 104.0, 0.0, 1610612749.0, 81.0, 0.481, 16.0, 0.188, 22.0, 0.682, 16.0, 25.0, 18.0, 9.0, 5.0, 11.0, 23.0, 96.0, 1.0, 1
1610612751.0, 75.0, 0.4, 11.0, 0.455, 32.0, 0.688, 11.0, 21.0, 26.0, 8.0, 6.0, 12.0, 18.0, 87.0, 0.0, 1610612749.0, 78.0, 0.526, 20.0, 0.4, 24.0, 0.792, 13.0, 32.0, 31.0, 8.0, 3.0, 19.0, 21.0, 109.0, 1.0, 2
1610612749.0, 84.0, 0.381, 22.0, 0.318, 27.0, 0.778, 16.0, 32.0, 23.0, 13.0, 2.0, 15.0, 28.0, 92.0, 0.0, 1610612754.0, 66.0, 0.424, 20.0, 0.1, 27.0, 0.815, 5.0, 30.0, 12.0, 8.0, 6.0, 21.0, 28.0, 80.0, 1.0, 1
1610612753.0, 81.0, 0.333, 23.0, 0.348, 42.0, 0.786, 11.0, 32.0, 20.0, 9.0, 6.0, 17.0, 26.0, 95.0, 0.0, 1610612749.0, 78.0, 0.474, 21.0, 0.429, 29.0, 0.724, 8.0, 37.0, 24.0, 11.0, 9.0, 17.0, 33.0, 104.0, 1.0, 2
1610612764.0, 82.0, 0.427, 11.0, 0.273, 40.0, 0.85, 16.0, 30.0, 22.0, 6.0, 7.0, 17.0, 25.0, 107.0, 0.0, 1610612749.0, 83.0, 0.398, 20.0, 0.3, 32.0, 0.875, 12.0, 28.0, 16.0, 11.0, 5.0, 16.0, 35.0, 100.0, 1.0, 1
1610612749.0, 87.0, 0.379, 17.0, 0.294, 26.0, 0.731, 21.0, 18.0, 18.0, 8.0, 3.0, 9.0, 21.0, 90.0, 0.0, 1610612766.0, 75.0, 0.547, 23.0, 0.478, 19.0, 0.684, 14.0, 32.0, 27.0, 2.0, 7.0, 16.0, 21.0, 106.0, 1.0, 2
1610612757.0, 69.0, 0.493, 16.0, 0.375, 20.0, 0.95, 9.0, 31.0, 20.0, 6.0, 4.0, 17.0, 21.0, 93.0, 0.0, 1610612749.0, 78.0, 0.423, 21.0, 0.333, 19.0, 0.579, 11.0, 23.0, 20.0, 9.0, 4.0, 13.0, 21.0, 84.0, 1.0, 1
1610612761.0, 76.0, 0.421, 16.0, 0.375, 49.0, 0.837, 13.0, 33.0, 26.0, 7.0, 6.0, 9.0, 21.0, 111.0, 0.0, 1610612749.0, 92.0, 0.467, 14.0, 0.571, 13.0, 0.615, 14.0, 25.0, 17.0, 4.0, 8.0, 11.0, 39.0, 102.0, 1.0, 1
1610612750.0, 85.0, 0.459, 17.0, 0.412, 20.0, 0.9, 21.0, 27.0, 22.0, 6.0, 4.0, 17.0, 24.0, 103.0, 0.0, 1610612749.0, 75.0, 0.467, 12.0, 0.333, 23.0, 0.783, 11.0, 21.0, 16.0, 11.0, 4.0, 16.0, 21.0, 92.0, 1.0, 1
1610612749.0, 92.0, 0.424, 26.0, 0.231, 16.0, 0.813, 17.0, 27.0, 23.0, 6.0, 4.0, 9.0, 26.0, 97.0, 0.0, 1610612754.0, 81.0, 0.481, 18.0, 0.444, 27.0, 0.815, 14.0, 32.0, 27.0, 5.0, 5.0, 12.0, 22.0, 108.0, 1.0, 2
1610612752.0, 82.0, 0.524, 20.0, 0.35, 14.0, 0.714, 8.0, 36.0, 27.0, 6.0, 4.0, 12.0, 18.0, 103.0, 0.0, 1610612749.0, 77.0, 0.442, 23.0, 0.435, 12.0, 0.917, 7.0, 27.0, 22.0, 4.0, 4.0, 13.0, 15.0, 89.0, 1.0, 1
1610612749.0, 82.0, 0.451, 14.0, 0.143, 30.0, 0.7, 11.0, 32.0, 26.0, 9.0, 2.0, 13.0, 30.0, 97.0, 0.0, 1610612765.0, 81.0, 0.395, 7.0, 0.143, 28.0, 0.821, 11.0, 27.0, 20.0, 6.0, 2.0, 18.0, 31.0, 88.0, 1.0, 1
1610612757.0, 83.0, 0.386, 11.0, 0.364, 15.0, 0.8, 13.0, 30.0, 18.0, 6.0, 3.0, 11.0, 15.0, 80.0, 0.0, 1610612750.0, 79.0, 0.519, 9.0, 0.333, 12.0, 0.667, 3.0, 38.0, 27.0, 2.0, 2.0, 10.0, 15.0, 93.0, 1.0, 2
1610612753.0, 92.0, 0.402, 17.0, 0.412, 30.0, 0.633, 16.0, 29.0, 12.0, 7.0, 3.0, 9.0, 25.0, 100.0, 0.0, 1610612750.0, 75.0, 0.547, 8.0, 0.375, 33.0, 0.727, 8.0, 40.0, 33.0, 7.0, 2.0, 15.0, 24.0, 109.0, 1.0, 2
1610612756.0, 80.0, 0.388, 8.0, 0.125, 17.0, 0.588, 12.0, 29.0, 23.0, 13.0, 5.0, 19.0, 14.0, 73.0, 0.0, 1610612750.0, 71.0, 0.465, 8.0, 0.25, 20.0, 0.7, 6.0, 34.0, 24.0, 12.0, 11.0, 20.0, 19.0, 82.0, 1.0, 2
1610612763.0, 78.0, 0.5, 5.0, 0.4, 16.0, 0.875, 8.0, 31.0, 22.0, 6.0, 6.0, 11.0, 19.0, 94.0, 0.0, 1610612750.0, 88.0, 0.455, 9.0, 0.444, 13.0, 0.923, 14.0, 27.0, 26.0, 10.0, 8.0, 10.0, 16.0, 96.0, 1.0, 2
1610612760.0, 78.0, 0.436, 18.0, 0.333, 28.0, 0.679, 14.0, 28.0, 21.0, 8.0, 1.0, 15.0, 19.0, 93.0, 0.0, 1610612750.0, 83.0, 0.422, 15.0, 0.4, 25.0, 0.88, 14.0, 31.0, 24.0, 10.0, 5.0, 11.0, 28.0, 98.0, 1.0, 2
1610612762.0, 74.0, 0.446, 11.0, 0.364, 21.0, 0.524, 11.0, 33.0, 25.0, 6.0, 3.0, 25.0, 23.0, 81.0, 0.0, 1610612750.0, 80.0, 0.45, 6.0, 0.333, 17.0, 0.882, 9.0, 24.0, 22.0, 12.0, 7.0, 13.0, 20.0, 89.0, 1.0, 2
1610612758.0, 81.0, 0.494, 15.0, 0.4, 19.0, 0.737, 9.0, 30.0, 25.0, 8.0, 9.0, 18.0, 15.0, 100.0, 0.0, 1610612750.0, 93.0, 0.441, 9.0, 0.333, 14.0, 0.857, 17.0, 30.0, 26.0, 14.0, 3.0, 15.0, 21.0, 97.0, 1.0, 1
1610612756.0, 77.0, 0.416, 14.0, 0.5, 26.0, 0.654, 9.0, 24.0, 18.0, 13.0, 4.0, 19.0, 18.0, 88.0, 0.0, 1610612750.0, 87.0, 0.529, 15.0, 0.467, 11.0, 0.818, 12.0, 35.0, 29.0, 14.0, 6.0, 22.0, 25.0, 108.0, 1.0, 2
1610612760.0, 76.0, 0.447, 15.0, 0.4, 27.0, 0.667, 10.0, 30.0, 22.0, 10.0, 4.0, 20.0, 24.0, 92.0, 0.0, 1610612750.0, 84.0, 0.476, 12.0, 0.417, 23.0, 0.87, 13.0, 32.0, 24.0, 10.0, 3.0, 14.0, 20.0, 105.0, 1.0, 2
1610612764.0, 66.0, 0.576, 11.0, 0.455, 40.0, 0.85, 6.0, 29.0, 26.0, 7.0, 6.0, 10.0, 18.0, 115.0, 0.0, 1610612750.0, 91.0, 0.484, 12.0, 0.5, 16.0, 0.875, 19.0, 24.0, 29.0, 5.0, 5.0, 11.0, 29.0, 108.0, 1.0, 1
1610612752.0, 80.0, 0.425, 11.0, 0.455, 19.0, 0.789, 15.0, 39.0, 23.0, 5.0, 4.0, 11.0, 17.0, 88.0, 0.0, 1610612750.0, 85.0, 0.388, 12.0, 0.167, 12.0, 0.917, 5.0, 33.0, 25.0, 9.0, 4.0, 7.0, 21.0, 79.0, 1.0, 1
1610612761.0, 90.0, 0.456, 10.0, 0.5, 17.0, 0.588, 11.0, 30.0, 33.0, 6.0, 3.0, 10.0, 19.0, 97.0, 0.0, 1610612750.0, 79.0, 0.506, 9.0, 0.222, 22.0, 0.818, 6.0, 35.0, 29.0, 8.0, 7.0, 12.0, 15.0, 100.0, 1.0, 2
1610612762.0, 69.0, 0.493, 2.0, 0.0, 33.0, 0.909, 6.0, 27.0, 26.0, 10.0, 2.0, 18.0, 19.0, 98.0, 0.0, 1610612750.0, 87.0, 0.448, 10.0, 0.2, 19.0, 0.632, 16.0, 24.0, 28.0, 12.0, 7.0, 18.0, 27.0, 92.0, 1.0, 1
1610612750.0, 78.0, 0.385, 3.0, 0.333, 17.0, 0.765, 7.0, 42.0, 18.0, 4.0, 5.0, 14.0, 19.0, 74.0, 0.0, 1610612766.0, 81.0, 0.407, 11.0, 0.364, 17.0, 0.765, 3.0, 37.0, 28.0, 6.0, 3.0, 9.0, 15.0, 83.0, 1.0, 2
1610612750.0, 82.0, 0.463, 8.0, 0.25, 39.0, 0.897, 9.0, 32.0, 31.0, 6.0, 4.0, 14.0, 29.0, 113.0, 0.0, 1610612754.0, 85.0, 0.494, 8.0, 0.375, 33.0, 0.697, 11.0, 28.0, 29.0, 4.0, 5.0, 15.0, 31.0, 110.0, 1.0, 1
1610612750.0, 82.0, 0.463, 8.0, 0.5, 22.0, 0.864, 12.0, 41.0, 20.0, 6.0, 6.0, 16.0, 27.0, 99.0, 0.0, 1610612765.0, 87.0, 0.368, 9.0, 0.444, 37.0, 0.595, 18.0, 27.0, 14.0, 9.0, 6.0, 14.0, 21.0, 90.0, 1.0, 1
1610612751.0, 82.0, 0.524, 11.0, 0.273, 35.0, 0.771, 13.0, 32.0, 25.0, 7.0, 4.0, 10.0, 23.0, 116.0, 0.0, 1610612750.0, 92.0, 0.402, 15.0, 0.4, 19.0, 0.737, 18.0, 23.0, 22.0, 6.0, 3.0, 14.0, 28.0, 94.0, 1.0, 1
1610612755.0, 80.0, 0.4, 13.0, 0.308, 30.0, 0.767, 11.0, 38.0, 19.0, 6.0, 4.0, 19.0, 18.0, 91.0, 0.0, 1610612750.0, 95.0, 0.421, 7.0, 0.429, 18.0, 0.722, 14.0, 35.0, 28.0, 11.0, 7.0, 14.0, 28.0, 96.0, 1.0, 2
1610612764.0, 83.0, 0.446, 10.0, 0.2, 13.0, 0.923, 6.0, 23.0, 25.0, 7.0, 4.0, 18.0, 17.0, 88.0, 0.0, 1610612750.0, 84.0, 0.524, 9.0, 0.111, 17.0, 0.941, 9.0, 33.0, 31.0, 8.0, 8.0, 15.0, 15.0, 105.0, 1.0, 2
1610612752.0, 64.0, 0.578, 10.0, 0.4, 24.0, 0.917, 10.0, 31.0, 15.0, 5.0, 3.0, 17.0, 20.0, 100.0, 0.0, 1610612750.0, 81.0, 0.444, 16.0, 0.375, 16.0, 0.75, 11.0, 16.0, 23.0, 9.0, 2.0, 11.0, 20.0, 90.0, 1.0, 1
1610612763.0, 75.0, 0.547, 6.0, 0.667, 18.0, 0.778, 5.0, 30.0, 29.0, 3.0, 3.0, 19.0, 22.0, 100.0, 0.0, 1610612750.0, 89.0, 0.472, 9.0, 0.333, 17.0, 0.824, 17.0, 28.0, 26.0, 10.0, 7.0, 11.0, 18.0, 101.0, 1.0, 2
1610612759.0, 84.0, 0.476, 9.0, 0.444, 22.0, 0.455, 11.0, 30.0, 25.0, 7.0, 5.0, 19.0, 21.0, 94.0, 0.0, 1610612750.0, 78.0, 0.5, 9.0, 0.333, 25.0, 0.72, 5.0, 36.0, 30.0, 12.0, 5.0, 18.0, 30.0, 99.0, 1.0, 2
1610612755.0, 68.0, 0.412, 4.0, 0.0, 43.0, 0.651, 15.0, 41.0, 13.0, 4.0, 2.0, 20.0, 27.0, 84.0, 0.0, 1610612750.0, 87.0, 0.391, 15.0, 0.333, 20.0, 0.45, 13.0, 22.0, 21.0, 7.0, 6.0, 9.0, 30.0, 82.0, 1.0, 1
1610612762.0, 70.0, 0.514, 7.0, 0.429, 29.0, 0.793, 8.0, 33.0, 23.0, 2.0, 6.0, 21.0, 27.0, 98.0, 0.0, 1610612750.0, 80.0, 0.438, 14.0, 0.357, 20.0, 0.85, 8.0, 21.0, 21.0, 12.0, 5.0, 14.0, 26.0, 92.0, 1.0, 1
1610612758.0, 87.0, 0.414, 8.0, 0.125, 27.0, 0.667, 14.0, 31.0, 16.0, 6.0, 2.0, 12.0, 17.0, 91.0, 0.0, 1610612750.0, 85.0, 0.482, 9.0, 0.444, 18.0, 0.722, 11.0, 32.0, 24.0, 7.0, 6.0, 13.0, 27.0, 99.0, 1.0, 2
1610612759.0, 77.0, 0.468, 10.0, 0.4, 30.0, 0.9, 11.0, 31.0, 18.0, 4.0, 4.0, 16.0, 21.0, 103.0, 0.0, 1610612750.0, 87.0, 0.46, 4.0, 0.25, 15.0, 0.667, 14.0, 23.0, 21.0, 7.0, 7.0, 14.0, 26.0, 91.0, 1.0, 1
1610612751.0, 84.0, 0.417, 14.0, 0.286, 40.0, 0.725, 9.0, 23.0, 25.0, 13.0, 2.0, 8.0, 30.0, 103.0, 0.0, 1610612765.0, 83.0, 0.47, 16.0, 0.438, 33.0, 0.818, 21.0, 37.0, 28.0, 4.0, 10.0, 22.0, 26.0, 112.0, 1.0, 2
1610612763.0, 67.0, 0.478, 14.0, 0.286, 39.0, 0.744, 6.0, 35.0, 24.0, 9.0, 8.0, 19.0, 22.0, 97.0, 0.0, 1610612751.0, 79.0, 0.43, 15.0, 0.267, 23.0, 0.609, 7.0, 27.0, 21.0, 4.0, 5.0, 13.0, 31.0, 86.0, 1.0, 1
1610612760.0, 72.0, 0.5, 16.0, 0.438, 37.0, 0.73, 10.0, 42.0, 22.0, 4.0, 5.0, 19.0, 20.0, 106.0, 0.0, 1610612751.0, 86.0, 0.407, 18.0, 0.389, 26.0, 0.769, 10.0, 28.0, 20.0, 11.0, 1.0, 8.0, 27.0, 97.0, 1.0, 1
1610612758.0, 86.0, 0.558, 28.0, 0.5, 29.0, 0.69, 17.0, 34.0, 30.0, 7.0, 7.0, 14.0, 15.0, 130.0, 0.0, 1610612751.0, 94.0, 0.479, 9.0, 0.111, 21.0, 0.619, 15.0, 23.0, 25.0, 8.0, 4.0, 8.0, 22.0, 104.0, 1.0, 1
1610612755.0, 69.0, 0.522, 13.0, 0.231, 27.0, 0.815, 7.0, 35.0, 25.0, 9.0, 5.0, 14.0, 14.0, 97.0, 0.0, 1610612751.0, 81.0, 0.444, 15.0, 0.267, 10.0, 1.0, 8.0, 25.0, 19.0, 10.0, 0.0, 13.0, 27.0, 86.0, 1.0, 1
1610612764.0, 76.0, 0.447, 10.0, 0.4, 25.0, 0.68, 11.0, 30.0, 18.0, 1.0, 3.0, 18.0, 28.0, 89.0, 0.0, 1610612751.0, 77.0, 0.455, 19.0, 0.421, 34.0, 0.882, 8.0, 33.0, 21.0, 6.0, 4.0, 8.0, 26.0, 108.0, 1.0, 2
1610612753.0, 76.0, 0.5, 17.0, 0.471, 23.0, 0.739, 10.0, 27.0, 31.0, 13.0, 9.0, 16.0, 28.0, 101.0, 0.0, 1610612751.0, 74.0, 0.365, 13.0, 0.308, 37.0, 0.784, 18.0, 26.0, 16.0, 7.0, 1.0, 18.0, 22.0, 87.0, 1.0, 1
1610612755.0, 72.0, 0.514, 15.0, 0.333, 32.0, 0.781, 13.0, 37.0, 24.0, 8.0, 8.0, 16.0, 19.0, 104.0, 0.0, 1610612751.0, 77.0, 0.403, 13.0, 0.154, 28.0, 0.821, 8.0, 23.0, 19.0, 8.0, 6.0, 11.0, 25.0, 87.0, 1.0, 1
1610612753.0, 94.0, 0.436, 24.0, 0.25, 28.0, 0.786, 19.0, 24.0, 16.0, 4.0, 3.0, 13.0, 26.0, 110.0, 0.0, 1610612751.0, 80.0, 0.55, 10.0, 0.4, 36.0, 0.778, 14.0, 24.0, 20.0, 7.0, 5.0, 15.0, 31.0, 120.0, 1.0, 2
1610612758.0, 73.0, 0.493, 14.0, 0.214, 26.0, 0.769, 11.0, 36.0, 25.0, 8.0, 11.0, 16.0, 20.0, 95.0, 0.0, 1610612751.0, 80.0, 0.35, 12.0, 0.167, 28.0, 0.75, 13.0, 26.0, 16.0, 11.0, 5.0, 13.0, 21.0, 79.0, 1.0, 1
1610612756.0, 71.0, 0.408, 14.0, 0.286, 26.0, 0.846, 8.0, 27.0, 19.0, 8.0, 4.0, 12.0, 21.0, 84.0, 0.0, 1610612751.0, 73.0, 0.479, 5.0, 0.0, 22.0, 0.727, 8.0, 29.0, 16.0, 8.0, 5.0, 11.0, 24.0, 86.0, 1.0, 2
1610612751.0, 82.0, 0.268, 7.0, 0.286, 33.0, 0.545, 17.0, 28.0, 12.0, 9.0, 5.0, 15.0, 23.0, 64.0, 0.0, 1610612754.0, 74.0, 0.459, 7.0, 0.429, 23.0, 0.739, 9.0, 48.0, 21.0, 8.0, 10.0, 20.0, 22.0, 88.0, 1.0, 2
1610612753.0, 91.0, 0.451, 12.0, 0.25, 17.0, 0.588, 17.0, 33.0, 29.0, 9.0, 6.0, 11.0, 21.0, 95.0, 0.0, 1610612751.0, 70.0, 0.371, 6.0, 0.167, 29.0, 0.724, 11.0, 32.0, 18.0, 8.0, 4.0, 18.0, 24.0, 74.0, 1.0, 1
1610612753.0, 76.0, 0.434, 9.0, 0.111, 24.0, 0.667, 6.0, 37.0, 24.0, 9.0, 13.0, 18.0, 23.0, 83.0, 0.0, 1610612751.0, 81.0, 0.333, 10.0, 0.3, 29.0, 0.793, 11.0, 40.0, 12.0, 9.0, 7.0, 20.0, 26.0, 80.0, 1.0, 1
1610612751.0, 67.0, 0.358, 10.0, 0.3, 34.0, 0.735, 8.0, 30.0, 17.0, 7.0, 3.0, 17.0, 25.0, 76.0, 0.0, 1610612765.0, 79.0, 0.443, 11.0, 0.545, 26.0, 0.808, 14.0, 36.0, 15.0, 8.0, 7.0, 15.0, 26.0, 97.0, 1.0, 2
1610612762.0, 81.0, 0.519, 4.0, 0.25, 17.0, 0.765, 9.0, 33.0, 32.0, 7.0, 4.0, 18.0, 18.0, 98.0, 0.0, 1610612751.0, 81.0, 0.42, 14.0, 0.286, 26.0, 0.769, 11.0, 29.0, 27.0, 11.0, 8.0, 13.0, 25.0, 92.0, 1.0, 1
1610612757.0, 68.0, 0.471, 16.0, 0.375, 22.0, 0.727, 12.0, 25.0, 22.0, 6.0, 2.0, 23.0, 23.0, 86.0, 0.0, 1610612751.0, 71.0, 0.437, 11.0, 0.182, 23.0, 0.87, 12.0, 24.0, 14.0, 7.0, 0.0, 21.0, 21.0, 84.0, 1.0, 1
1610612762.0, 72.0, 0.514, 12.0, 0.333, 25.0, 0.76, 8.0, 28.0, 28.0, 13.0, 10.0, 17.0, 26.0, 97.0, 0.0, 1610612751.0, 71.0, 0.394, 11.0, 0.273, 32.0, 0.813, 10.0, 29.0, 13.0, 10.0, 7.0, 19.0, 24.0, 85.0, 1.0, 1
1610612756.0, 83.0, 0.506, 8.0, 0.375, 21.0, 0.476, 10.0, 31.0, 32.0, 10.0, 4.0, 13.0, 18.0, 97.0, 0.0, 1610612751.0, 76.0, 0.421, 10.0, 0.3, 21.0, 0.857, 8.0, 30.0, 19.0, 4.0, 4.0, 21.0, 24.0, 85.0, 1.0, 1
